"shortlet_name","shortlet_url","shortlet_Address","shortlet_Price"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-lekki-phase-1-lekki-lagos-1HQCC","Lekki Phase 1 Lekki Lagos","140,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-ikate-lekki-lagos-2HGTV","Ikate Lekki Lagos","80,000"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-6HFJH","Ikate Lekki Lagos","110,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-ikate-lekki-lagos-3HRUN","Ikate Lekki Lagos","160,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-victoria-island-lagos-5HCEU","Victoria Island Lagos","50,000/day"
"5 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/5-bedroom-house-for-shortlet-old-ikoyi-ikoyi-lagos-7HQCB","Old Ikoyi Ikoyi Lagos","220,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-osapa-london-lekki-lagos-9HAUQ","Osapa London Lekki Lagos","50,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-4HAFZ","Lekki Phase 1 Lekki Lagos","90,000"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-chevron-lekki-lagos-9HJJF","Chevron Lekki Lagos","120,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-ikota-lekki-lagos-6GYFB","Ikota Lekki Lagos","50,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-6JDDE","Ikate Lekki Lagos","70,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-4HBRU","Lekki Phase 1 Lekki Lagos","95,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-richmond-gate-estate-ikate-lekki-lagos-6HBRT","Richmond Gate Estate, Ikate Lekki Lagos","120,000/day"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-lekki-phase-1-lekki-lagos-1HRUN","Lekki Phase 1 Lekki Lagos","130,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-chevy-view-estate-chevron-lekki-lagos-8CLAB","Chevy View Estate Chevron Lekki Lagos","85,000"
"2 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-house-for-shortlet-akin-adesola-akin-adesola-victoria-island-lagos-6CDTF","Akin Adesola Akin Adesola Victoria Island Lagos","80,000"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-bishop-oluwole-akin-adesola-victoria-island-lagos-4DBGS","Bishop Oluwole Akin Adesola Victoria Island Lagos","150,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-oniru-oniru-victoria-island-lagos-4DBPW","Oniru Oniru Victoria Island Lagos","90,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-victoria-island-lagos-7HUCY","Victoria Island Lagos","11,875/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ilashe-beach-snake-island-amuwo-odofin-lagos-2HCAH","Ilashe Beach, Snake Island Amuwo Odofin Lagos","350,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-idado-lekki-lagos-0JJAC","Idado Lekki Lagos","60,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-1004-victoria-island-lagos-5JQGV","1004 Victoria Island Lagos","120,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-graceland-estate-ajah-lagos-2HTRS","Graceland Estate Ajah Lagos","30,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-6FTFH","Oniru Victoria Island Lagos","120,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-chevron-lekki-lagos-0FRZM","Chevron Lekki Lagos","95,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-osapa-london-lekki-lagos-2FRZL","Osapa London Lekki Lagos","100,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-osapa-london-lekki-lagos-2FNBN","Osapa London Lekki Lagos","50,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikota-lekki-lagos-8FRZL","Ikota Lekki Lagos","75,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-phase-1-lekki-lagos-2FLMM","Lekki Phase 1 Lekki Phase 1 Lekki Lagos","45,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-off-admiralty-way-lekki-phase-1-lekki-lagos-9GULG","Off Admiralty Way Lekki Phase 1 Lekki Lagos","1,500,000/month"
"HOUSE FOR SHORTLET","https://www.propertypro.ng/property/house-for-shortlet-agungi-lekki-lagos-2FTRB","Agungi Lekki Lagos","90,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-6FLQU","Ikate Lekki Lagos","55,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-8FRZE","Ikate Lekki Lagos","70,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-spa-road-ikate-lekki-lagos-0GZYM","Spa Road Ikate Lekki Lagos","80,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-oregun-ikeja-lagos-4FRZL","Oregun Ikeja Lagos","65,000"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-8FNBP","Lekki Phase 1 Lekki Lagos","100,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ogba-lagos-1FNXU","Ogba Lagos","60,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-osapa-london-lekki-lagos-1FLMN","Osapa London Lekki Lagos","100,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-maryland-ikeja-lagos-4FTFG","Maryland Ikeja Lagos","70,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-osapa-london-lekki-lagos-5FYWB","Osapa London Lekki Lagos","350,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-eko-atlantic-victoria-island-lagos-2HVFT","Eko Atlantic Victoria Island Lagos",""
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-4JXSE","Ikate Lekki Lagos","85,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikoyi-lagos-7JXSE","Ikoyi Lagos","140,000/day"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-oniru-victoria-island-lagos-3KKTQ","Oniru Victoria Island Lagos","120,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-lagos-1HRXG","Lekki Lagos","110,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikoyi-lagos-2GXUL","Ikoyi Lagos","70,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-ikate-ikate-lekki-lagos-5CDVS","Ikate Ikate Lekki Lagos","60,000"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-adebowale-street-berger-ojodu-lagos-7FXCW","Adebowale Street Berger Ojodu Lagos","85,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-4GBKJ","Lekki Phase 1 Lekki Lagos","50,000/day"
"HOUSE FOR SHORTLET","https://www.propertypro.ng/property/house-for-shortlet-vgc-vgc-lekki-lagos-8CDVR","Vgc Vgc Lekki Lagos","95,000/day"
"5 BEDROOM HOUSE FOR SALE","https://www.propertypro.ng/property/5-bedroom-house-for-sale-orchid-lekki-lagos-3KKLN","Orchid Lekki Lagos",""
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikate-lekki-phase-1-lekki-lagos-8GNBL","Ikate Lekki Phase 1 Lekki Lagos","100,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-4HHLW","Ikate Lekki Lagos","75,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-oniru-oniru-victoria-island-lagos-1DVJK","Oniru Oniru Victoria Island Lagos","140,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-glover-road-old-ikoyi-ikoyi-lagos-4JHVU","Glover Road Old Ikoyi Ikoyi Lagos","85,000/day"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-phase-1-lekki-phase-1-lekki-lagos-4EKUY","Phase 1 Lekki Phase 1 Lekki Lagos","60,000/day"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-osapa-london-lekki-lagos-3JTSA","Osapa London Lekki Lagos","1,300,000/month"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-lekki-phase-1-lekki-lagos-9KKTU","Lekki Phase 1 Lekki Lagos","105,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-whitesands-street-lekki-phase-1-lekki-lagos-5JCAW","Whitesands Street Lekki Phase 1 Lekki Lagos","90,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-lagos-3JBLQ","Lekki Lagos","110,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-spar-road-ikate-lekki-lagos-3EMNB","Spar Road Ikate Lekki Lagos","75,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-vgc-ikota-lekki-lagos-8HMHE","Vgc Ikota Lekki Lagos","65,000/day"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-new-horizon-estate-1-ikate-lekki-lagos-1EHRK","New Horizon Estate 1 Ikate Lekki Lagos","70,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-victoria-island-lagos-6JMYV","Victoria Island Lagos","1,200,000/month"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikate-ikate-lekki-lagos-5FYKV","Ikate Ikate Lekki Lagos","95,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ologolo-lekki-lagos-0KCFE","Ologolo Lekki Lagos","550,000/month"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-oral-estate-oral-estate-lekki-lagos-3GWHT","Oral Estate Oral Estate Lekki Lagos","140,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-ikate-lekki-lagos-2JBFT","Ikate Lekki Lagos","75,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikeja-lagos-2JJVU","Ikeja Lagos","45,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-1004-1004-victoria-island-lagos-W9837","1004 1004 Victoria Island Lagos","40,000"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-kofo-abayomi-victoria-island-lagos-4JEWF","Kofo Abayomi Victoria Island Lagos","70,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-surulere-lagos-S9395","Surulere Lagos","3,000"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-1HBDH","Lekki Phase 1 Lekki Lagos","50,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-second-avenue-old-ikoyi-ikoyi-lagos-7EKLS","Second Avenue Old Ikoyi Ikoyi Lagos","700/day"
"HOUSE FOR SHORTLET","https://www.propertypro.ng/property/house-for-shortlet-off-circle-mall-road-osapa-london-lekki-lagos-6DNUA","Off Circle Mall Road Osapa London Lekki Lagos","95,000"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-7KEZU","Lekki Phase 1 Lekki Lagos","120,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ozumba-mbadiniwe-kofo-abayomi-victoria-island-lagos-3DWTG","Ozumba Mbadiniwe Kofo Abayomi Victoria Island Lagos","90,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-sangotedo-ajah-lagos-6GXSY","Sangotedo Ajah Lagos","50,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-chevron-chevron-lekki-lagos-0EEKS","Chevron Chevron Lekki Lagos","80,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-jakande-estate-isolo-lagos-5JJHV","Jakande Estate Isolo Lagos","50,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ilasan-lekki-lagos-0GBSE","Ilasan Lekki Lagos","70,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-chisco-ikate-lekki-lagos-7FQXK","Chisco Ikate Lekki Lagos","70,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikoyi-lagos-4HZWE","Ikoyi Lagos","85,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-freedom-way-lekki-phase-1-lekki-lagos-6JBFS","Freedom Way Lekki Phase 1 Lekki Lagos","100,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-4KFYX","Lekki Phase 1 Lekki Lagos","120,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-2HJMH","Ikate Lekki Lagos","70,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-lekki-phase-1-lekki-lagos-6KKTV","Lekki Phase 1 Lekki Lagos","135,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-spar-road-ikate-lekki-lagos-6EMND","Spar Road Ikate Lekki Lagos","65,000/day"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-lekki-right-ikate-lekki-lagos-5EMNC","Lekki Right Ikate Lekki Lagos","100,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-omole-phase-2-ojodu-lagos-7ERCF","Omole Phase 2 Ojodu Lagos","60,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-idowu-martins-adeola-odeku-victoria-island-lagos-8EAFR","Idowu Martins Adeola Odeku Victoria Island Lagos","65,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-meadow-hall-road-ikate-lekki-lagos-9JAUZ","Meadow Hall Road Ikate Lekki Lagos","75,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-first-unity-estate-badore-badore-ajah-lagos-6FXQX","First Unity Estate , Badore Badore Ajah Lagos",""
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-magodo-gra-phase-2-kosofe-ikosi-lagos-0DPCG","Magodo Gra Phase 2 Kosofe Ikosi Lagos","18,000"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-5HMWB","Oniru Victoria Island Lagos","75,000/day"
"5 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/5-bedroom-house-for-shortlet-bridge-gate-estate-agungi-lekki-lagos-9EDLU","Bridge Gate Estate Agungi Lekki Lagos","85,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-reverend-ogunbiyi-street-ikeja-gra-ikeja-lagos-1DBBD","Reverend Ogunbiyi Street Ikeja Gra Ikeja Lagos","55,000"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ajiwe-by-lbs-ajiwe-ajah-lagos-7EXWT","Ajiwe By Lbs Ajiwe Ajah Lagos","60,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-costain-surulere-iponri-surulere-lagos-4DETT","Costain Surulere Iponri Surulere Lagos","2,000"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-3rd-ave-banana-island-ikoyi-lagos-4DZMF","3rd Ave Banana Island Ikoyi Lagos","95,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-bye-pass-ilupeju-ilupeju-lagos-5HNAM","Bye Pass Ilupeju Ilupeju Lagos","20,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-old-ikoyi-ikoyi-lagos-9GJAD","Old Ikoyi Ikoyi Lagos","150,000/day"
"2 BEDROOM HOUSE FOR SALE","https://www.propertypro.ng/property/2-bedroom-house-for-sale-silver-crest-estate-onike-yaba-lagos-7JQEY","Silver Crest Estate, Onike Yaba Lagos",""
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-ikate-lekki-lagos-4JBFR","Ikate Lekki Lagos","85,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-5GHLF","Lekki Phase 1 Lekki Lagos","55,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ibeshe-ikorodu-lagos-7EQGG","Ibeshe Ikorodu Lagos","18,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-idejo-adeola-odeku-victoria-island-lagos-0FAKJ","Idejo Adeola Odeku Victoria Island Lagos","150,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-ikota-road-lekki-lagos-9JKPX","Ikota Road Lekki Lagos","90,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-adeniyi-jones-ikeja-lagos-2HHGJ","Adeniyi Jones Ikeja Lagos","90,000/day"
"HOUSE FOR SHORTLET","https://www.propertypro.ng/property/house-for-shortlet-victoria-garden-city-lekki-lagos-5CKVZ","Victoria Garden City Lekki Lagos","140,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-allen-avenue-ikeja-lagos-3HHEJ","Allen Avenue Ikeja Lagos","50,000/day"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-marwa-lekki-phase-1-lekki-lagos-7EUFR","Marwa Lekki Phase 1 Lekki Lagos","85,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-freedom-way-lekki-lagos-4JFGC","Freedom Way Lekki Lagos","55,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-9JUVX","Ikate Lekki Lagos","80,000/day"
